# Antenna elements layout
# Station label: stn.260.N2-6
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
-1.395274950922665269e+01 6.313774090097865610e-01
1.984854515220490612e+00 -5.480595559749877665e+00
1.482125776481062474e+00 -1.541932115669937708e+01
9.078726556405541714e+00 1.254358075893190971e+01
-1.357123726816232434e+01 -5.836675571167114995e+00
-6.837737872932958538e+00 1.491378867303950528e+01
1.063360867038888458e+01 1.434690973764670474e+00
-2.436563895151252268e+00 -1.017359523726148396e+01
-6.313483454959722962e-01 -9.011745150591101705e+00
7.784991848125692115e+00 8.285995403020681493e+00
1.232504233309919783e+01 -1.103863565626915033e+01
1.485606783650681706e+01 5.672409503751648430e+00
-8.106434052520123501e+00 -3.084508727009239948e+00
3.476004802439192076e-01 1.354244247992542682e+01
6.496327167491219967e+00 -1.300460848241816336e+01
-7.534081345724498391e+00 2.823560816921567351e+00
1.035561140312500328e+01 -6.236604291814773049e+00
-9.667009159523587414e-01 6.103398930849053272e+00
8.191951254356023782e+00 -5.808611861324003200e+00
6.963647749284653798e-01 1.573354851117018427e+01
1.401170149210723537e+01 -5.345657753249344779e+00
-1.531583717271083955e+01 1.446820830206803521e+00
7.542280008579812289e+00 -8.118552153614329470e+00
1.608848360260544297e+01 4.176144139191045213e+00
-1.205804097860192670e+01 -8.491013606700020588e+00
8.528935237435042893e+00 -3.518098607253248744e+00
9.214164888738178405e+00 2.666498895416030024e+00
-4.298589003324162050e+00 -5.187526565268704815e+00
-8.414480080117014538e+00 1.373903837802962968e+01
1.603438179069949854e+01 -3.257890537407101661e+00
-9.467495959250014081e+00 1.055707407297603595e+01
1.339411918130269541e+01 -3.510865346220914063e+00
3.899707472157302846e+00 3.772644687569925992e+00
-6.336002730892076329e-02 -1.553967044160440913e+01
-9.453845525494907420e+00 -5.614863663154428863e+00
4.488342723989212857e+00 1.134365031147225622e+01
3.740130727130974719e-02 -1.220508111315460020e+01
-1.384371988121546693e+01 4.218889465104439296e+00
8.798709512013012102e-01 -3.676431058107857197e+00
8.898156053372197505e+00 6.233824193313537876e+00
-1.160181582026762825e+01 -1.204800510456837515e+01
-4.019845639880742283e+00 9.515733377034013785e+00
3.633803524096553161e+00 7.061595029285943070e+00
1.477191953780558720e+01 7.471577684499521865e-01
1.164574701724955474e+01 -7.511607809937812519e+00
-1.200096949589204520e+01 6.491450879678282604e+00
-2.102439996603640893e+00 7.956636641655876474e+00
-7.971093644261582511e+00 -1.207299374949991488e+01
-1.138143454008718081e+01 5.102079219088800244e+00
-2.305041606546893718e-01 -3.067403422671830526e-01
1.487405216051841705e+01 -6.655139846056016495e+00
-3.565811979506790408e+00 1.410464174400083337e+01
-3.001614994230624944e+00 1.086648962442460586e+01
-1.003260921528726257e+01 4.061229475074412676e+00
2.030477968850650683e+00 -1.451413655942150882e+00
2.357864063889316242e+00 7.923038089692720831e+00
-5.250083598648213723e+00 5.047175620256606265e+00
-6.139891263997256488e+00 -1.549237472923967474e+01
6.970790125350585953e+00 2.859668929049139052e+00
1.197174869564709354e+01 1.001398732014840576e+01
-2.211135760231501379e+00 -7.813669009881323291e-01
-3.324861118703438478e+00 -1.306211503006196928e+01
-1.067895676371885294e+01 -9.826617223858924888e+00
-8.250474151472531048e-02 -5.917079789537931234e+00
3.507456181657218508e+00 -2.130562862432629601e+00
-6.962111236594051178e+00 1.211410629857496701e+00
-1.365114398328270084e+00 -3.499863444617504982e+00
-2.214476475534254973e-01 -2.202840351448426048e+00
-4.780345609429737408e+00 -1.358441929148315630e+01
-4.416821675140873538e+00 -8.614130287887954651e+00
-9.005484086298119806e+00 -8.070735602003864528e-02
4.921931265201536121e+00 2.488469019104687874e+00
7.725963837263563505e+00 -6.866513278427532896e-02
-6.836698191109640277e-01 1.706506153196006181e+00
5.324503233226430154e+00 -2.886454415475100177e+00
-5.918731883861831022e+00 -1.893727824925283798e+00
1.011904578316167758e+01 -1.317716968992506210e+01
-8.687504712168557575e+00 1.224436085930947371e+01
-1.002887767249104556e+01 -1.231317834907985898e+01
-1.355624908220078595e+01 6.609726761230117376e+00
5.572630602232255370e+00 1.021718670379512872e+01
1.856703345554112872e+00 1.286277890018216397e+01
9.265804560194986550e+00 9.477016313390386415e+00
6.882979558246109519e+00 -1.514715600276758778e+00
-1.106539134951972869e+00 1.630378521472074738e+01
-1.604663577357413828e+01 -1.635299081089360840e+00
6.960759269897060619e+00 1.448128294202897948e+01
-1.417010913892198687e+00 -6.899526360107582690e+00
4.031750173975613194e+00 9.367919266079663743e+00
-1.586819340996598449e+01 3.532337883440661130e+00
-8.436606640938249413e+00 -1.446399404547757861e+01
9.307189237388794112e+00 -8.135180643364023467e+00
-8.496032406034457196e+00 1.563859828114740225e+00
-1.375665508835606055e+01 8.211373630584265726e+00
5.519392059026159814e+00 -7.192434483468584716e+00
1.079348988692206746e+01 -4.472304768920654539e+00
-5.979066816568607834e+00 8.505577081249494853e+00
1.291325367846163630e+01 3.208033113686340698e+00
-1.386965229905275798e+01 2.705675306861561324e+00
1.564427001081835300e+00 1.528023523335594547e+00
-5.848867565614247255e+00 1.192557292670502989e+01
-1.457316459550617616e+01 -2.871477550577703042e+00
1.602260842490360915e+01 -1.613596144023540901e+00
-1.227328008295607020e+01 1.110503481007501492e+01
-8.427723580269837811e+00 4.729733769798531995e+00
-1.060070849067840371e+01 1.238158970236912637e+01
8.811684777015219794e+00 -1.407921371107222974e+01
-8.187931941651740431e+00 -9.145361556045166651e+00
-5.521002965324941059e+00 -1.234159183122471859e-01
-8.178838580225956889e+00 7.369652400980886142e+00
4.888224502319879150e+00 -1.171707526585635151e+00
1.389344926156358184e+00 -9.721390568176314417e+00
5.172481714352795024e+00 -1.579566533028143382e+01
-1.398171148330700220e+00 -1.445604828054977986e+01
-5.313071040676222268e+00 -6.619124426090408519e+00
-5.201372901669724769e+00 1.402002091504322934e+01
1.270334859668664507e+01 4.459297845473919608e-01
-3.680835405280998174e+00 -1.133539438908689156e+01
-1.147148793755354212e+01 -4.326573667043694726e+00
-3.125448327481194610e+00 -1.539254894070116109e+01
-7.226917499180562032e+00 -6.855894776981621419e-01
-3.231479363469643928e+00 5.128180738027424468e+00
7.289251253376495043e+00 6.241426861157549411e+00
-3.544212257969411084e+00 4.291957123367780014e-01
1.040153277455253544e+01 5.809128732123955530e+00
-1.126395885439363376e+01 8.700799216951160986e+00
-1.383852343114322636e+01 -7.586830603691266717e+00
-5.514935942351456788e+00 1.620000455890817648e+00
-1.054943202507553046e+01 1.648766517662195952e+00
6.192259447481113455e+00 9.488584345045580903e-02
-1.084084655850659829e+01 -6.793358818835601554e+00
3.030456656758779843e-01 1.186742186303727209e+01
7.262687097358643484e+00 -1.134030433387464853e+01
1.055626478432323267e+01 -2.111265533457331145e+00
3.688545916709124128e+00 -1.210959999644046192e+01
-7.331182006680533547e+00 -7.220225717960659040e+00
5.549225918316825101e+00 -9.009958140676172178e+00
-4.011106002520891778e+00 7.150144847413450577e+00
-9.884307523342949153e+00 -3.328138242576690331e+00
1.218252211473707547e+00 3.979496918692625229e+00
2.546319565044800726e+00 9.985334390066835653e+00
1.044535440108153423e+01 1.064646906562038353e+01
-1.278960060737418303e+01 -2.401939911042781262e+00
9.599784358126456141e+00 -2.905267031248470744e-02
-7.369946515056700065e+00 9.229138950001576802e+00
1.250325268208081653e+01 -5.228052619469774953e+00
-1.802348458637238693e+00 -1.172625299982629699e+01
-9.849823185199094056e+00 6.895681603449535402e+00
1.118299617152765180e+01 8.299483619260445977e+00
-4.183746599595279392e+00 -3.513621595327817815e+00
9.681907786820133310e+00 7.569503731470632601e+00
2.292412547964680414e+00 1.466567034341009901e+01
8.737921579041795894e+00 -1.207306679581338926e+01
-2.878695454006924948e+00 -7.742974799216298720e+00
5.429365026269650230e+00 1.457402578249376290e+01
5.528427833770656719e+00 -5.387815863425268859e+00
-7.530409751620037895e+00 -5.692084516078411482e+00
-1.319942153127112228e+01 -7.168594990786623100e-01
-2.275355894873065665e-01 3.371792459067343373e+00
1.487887278621223430e+01 7.623987339862729584e+00
3.924016374663608531e+00 -7.488348858835149002e+00
3.718672135708185778e+00 -9.580122348723135062e+00
-6.282855622373388016e+00 -1.249234799428503173e+01
6.193045974196380143e+00 8.656215206343752300e+00
1.672078898837945360e+01 1.188997595084728687e-02
2.840154593439521591e+00 1.164020061524336214e+01
1.171602758592940319e+01 1.187514578809620147e+01
-1.321254407731551339e-01 9.586983897997239268e+00
-6.000265328725063796e+00 1.027112589492662664e+01
3.523606416238550310e+00 -5.237341551034788267e+00
-1.440136855564873031e+00 1.113537634441784974e+01
1.256108934786780651e+01 5.836590435241006958e+00
-5.787882917563146989e+00 -9.519172119376360541e+00
3.588576893475636354e+00 3.123543835367605936e-01
5.437827850114398842e+00 -1.429583536089688245e+01
1.897764426075529087e+00 -1.157056565989501351e+01
-2.988388461358130854e+00 1.622295705914524433e+01
-1.058232046620458711e+01 -5.912348469865627010e-01
4.988135498136397672e+00 -1.096948259553490601e+01
1.418745259467102215e+01 -2.109928424814608405e+00
-1.979423420914352860e+00 1.332039025772326468e+01
-6.681230343989986054e+00 -4.148166159349509385e+00
-1.176912803886913750e+01 4.660853937460522900e-01
6.969329457861739741e+00 -3.806067538312051468e+00
1.341790333814824265e+01 8.416096092974783005e+00
-3.333351597872020733e+00 3.005191447430110685e+00
1.752993386583206359e+00 -7.665392402615260892e+00
2.249634533870978004e+00 6.091157058905398713e+00
-1.219485969024754191e+01 2.718734267034019325e+00
3.004273117454307140e+00 -1.529177253311530471e+01
-6.706104135205141148e+00 4.282416268837966555e+00
-1.544120197112235715e+01 -4.377243436379945507e+00
1.013763395927356115e+01 -9.934783296656181761e+00
1.193435196840132306e+01 -9.169789552194087534e+00
2.887882482133683482e+00 2.261347652578681533e+00
7.342873237479004445e+00 1.209255818497006629e+01
1.299886565554142948e+00 -1.302898455596912441e+01
-2.641200425232717919e+00 -5.940663624048502456e+00
5.389015460615741659e+00 4.606832889624996596e+00
9.374964481826850715e+00 4.273729336415605928e+00
8.475953146789219517e+00 -1.024604536087105799e+01
-8.977592336044590837e+00 -7.501470376644492788e+00
-8.912945256869607036e+00 -1.067324763489288664e+01
3.690097037852179795e+00 1.542623998660263851e+01
1.228165827010907662e+01 -2.415104580754686481e+00
-1.537925501609789691e+01 6.017613514672142117e+00
-6.746180529392422187e+00 6.528128890895942504e+00
1.445965421071801416e+01 -8.250239658118481145e+00
-3.023266518892029353e-01 7.469897524601403660e+00
5.093513091678300242e+00 1.304284735012259944e+01
1.352572767899239636e+01 -9.858616808104985196e+00
-1.663565985959037974e+01 7.181174112932708908e-01
3.745164051253205173e+00 -1.370347805425124044e+01
-1.207636982338278386e+01 -1.048845811842626219e+01
5.434964552488690259e+00 6.677020785870372066e+00
1.120765602062866861e+01 -6.688134553019899897e-01
-2.106066493405631235e+00 4.073978526024166769e+00
-3.963068524661693459e+00 -1.626172634206016099e+00
-2.309429551698938710e+00 1.615448593395871768e+00
1.388213052605803455e+01 4.453523482410986389e+00
-4.267380985770799384e+00 1.272507184359414012e+01
1.474724093456431717e+01 2.980516677776957835e+00
-4.520388018032120314e+00 -1.606373741023049462e+01
-4.917492484907933559e+00 1.569253202253575097e+01
7.177951351180897888e+00 -1.510585135869323103e+01
-7.048662289325926977e+00 -1.066586779783584049e+01
7.858090054375097111e+00 1.647979823531031229e+00
-1.487995604386400217e+01 -5.930109093022117861e-01
-9.376483084650068633e+00 8.982798866169332541e+00
1.628274806400163754e+01 1.757116457550047528e+00
1.597364486211871082e+01 -4.819865837868986702e+00
1.109787483344605263e+01 3.126176335619597069e+00
4.068344571328914583e+00 5.383243857950109401e+00
7.540650105203152265e+00 1.035854852488898459e+01
-1.344100481092258725e+01 -9.681852107616240488e+00
-7.509450482310690234e+00 1.076740634153938103e+01
8.441388939684149051e+00 -2.014748530195632270e+00
1.107621524044683170e+01 -1.194707562058281702e+01
-2.440957139248480345e+00 -2.290153635196704229e+00
-9.381540239122829306e+00 -1.547879376671584595e+00
1.343186049834008244e+01 -7.081568654766357440e+00
3.277268055402728919e+00 1.340496740206086201e+01
-5.658672958744320525e+00 3.116296121865147484e+00
-2.134571121419718054e+00 1.482063573445498861e+01
7.861628766436314919e+00 4.519964880540449315e+00
-1.326425970857133763e+01 9.741118205729385693e+00
-4.990679533090514042e-01 1.482595274103533711e+01
2.010995744736113977e+00 7.014147809049120497e-02
-1.630744776533013862e+00 -1.642770098592304606e+01
-1.314480653401922794e+01 -3.946573700863192258e+00
3.003739661484772228e-02 -1.054135587414688580e+01
6.755042261798074321e+00 -6.260409521459386895e+00
-6.854922848798437940e+00 1.327625116567707408e+01
-6.972869782795980242e+00 -1.388386495910816087e+01
2.308848517762481123e+00 -3.204020449097709999e+00
5.421942820949254838e-02 -1.401440985702255304e+01
