# Antenna elements layout
# Station label: stn.090.C90
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
-7.760911723600012024e+00 1.164222132893664607e+01
-5.805905547235676423e+00 -2.083847766824240111e+00
1.018399742836136568e+01 -5.192955468945227082e+00
1.227452464035303947e+01 5.668044415958384263e-01
5.649876693233480296e+00 -1.390127778748325937e+00
9.845558224465154495e+00 7.602818507070196574e+00
7.889132367400442547e+00 1.473340985231258315e+01
1.141085052556512736e+01 -1.043808898436140353e+01
-1.911017094732926580e+00 -4.379610570230683564e+00
-5.756180055132288587e+00 1.125639049036959705e+01
-2.139548154101728272e+00 -1.143417250603362234e+01
1.357503751913417389e+01 -2.412772904957098064e+00
1.492549854252184360e+01 4.137526840393451977e+00
-1.838020776311996229e+00 1.652126184989700874e+00
1.515170450253057055e+01 7.752590821696827561e-01
-5.889680928503118196e-01 -9.709196896662040999e+00
-4.270895906107664786e+00 -4.227746223040671936e+00
-8.260228503234204211e+00 4.032263555001556199e-01
-1.167963279983736413e+01 -9.049183925886193691e+00
2.169764752585980006e+00 3.992073922514613571e+00
-3.187994771265220351e+00 2.665568563304525185e+00
9.645979080141085404e+00 -1.343811326098907344e+01
-2.969278168205116586e+00 9.838430587475009759e+00
-1.251988221341205687e+01 -7.114701277243755229e+00
-2.937677386931980550e-02 4.850311174244644974e+00
-1.480503625812165325e+01 2.054215142540353867e+00
-1.044304567293282204e+01 -1.187673219003492164e+01
2.094313682021638812e+00 1.224143023356574744e+01
6.461288144147630419e+00 6.760087705170469974e+00
6.667008652647510303e-02 -7.279481569060706647e+00
-1.475845628804654197e+01 6.942039332417536457e+00
-1.498819329907252040e+01 -5.442317032066043225e+00
-1.028041573550678578e+01 -2.536272642878925510e+00
2.827534498163615240e+00 -1.418576735696002089e+01
-1.081911496463846056e+01 2.421024338273142007e+00
7.995448608147956548e+00 8.402783128165221882e+00
-3.497390370141530980e-01 -3.393323743282765648e+00
-7.342275673542193459e+00 9.680590715135547697e+00
2.183694005551359396e+00 8.666848110968025765e+00
-3.601699909017691326e+00 -1.548971798483621320e+01
1.504412143986768058e+01 -4.334315223259229910e+00
6.089390977773636138e+00 2.474869864389262375e+00
1.369939621764474325e+01 -9.385363408061431656e+00
5.566879319358793765e+00 -6.723547054396771472e+00
1.143841277570196979e+01 2.935971465337186004e+00
2.801600322603412963e+00 -1.047869087010594669e+01
