# Antenna elements layout
# Station label: stn.341.S7-3
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
3.291099023745285734e+00 1.283436210474057759e+01
8.800968627085321572e+00 -1.108140906147522031e+01
-6.895862744552358592e+00 1.365199194092220125e+00
-5.403519080778760753e+00 -2.247693219764922645e+00
-6.860304153152533502e+00 1.115014694385865468e+01
1.005563392431934133e+01 1.551199893206241853e+00
1.136375309625840302e+01 7.213264513063254668e+00
-5.493525563983833848e+00 -6.148527269991015842e+00
-8.934049159774490434e+00 7.448461008756211754e+00
-1.744380080025042190e+00 -7.865126365767638461e+00
-1.330270885137073478e+01 7.300115888518963203e+00
3.262745659293088352e+00 -2.054369991771316961e+00
-7.853596091666371848e+00 1.384055630909978518e+01
2.676790277738952284e+00 8.010405951501375910e+00
2.306656907721603034e+00 -1.300630768908510504e+01
1.118833022524189502e+01 1.174055085471244908e+01
3.145559948498878100e+00 -8.189552531180460448e+00
-1.354371251993745240e+01 1.954679649813417797e+00
-9.832434957066887193e+00 1.032192558915991043e+01
-4.340829849270367191e+00 1.470526942608164234e+01
-1.793407169262234646e+00 -2.239825660668421037e+00
-5.760671990800881659e+00 5.412893807325861673e+00
1.093094006899896797e+01 -6.792999105112048852e+00
1.113979818597714910e+01 3.512867318898177160e+00
7.561613355082499766e+00 -3.628865344409623717e+00
6.668186386545890798e+00 8.127559894128197016e+00
1.100052203850342991e+01 -3.318310276534980119e+00
-9.770582165710450795e-01 1.668935298940939305e+01
-1.333783166129155795e+01 -3.578329171074209114e+00
1.843879587955189692e+00 1.399763397192298697e+00
1.629156602230843731e+01 -3.451155751534274785e+00
-4.289639166937613268e+00 -1.613174632719858081e+01
-5.869619528594551383e+00 -1.168654837192222828e+01
-8.815555497189135892e+00 -1.358623880219262148e+01
-9.250092711300929693e+00 4.796833088724344663e+00
3.228322370731333990e+00 4.431177832787234649e+00
-1.549087611991013702e+01 6.075091444333445168e+00
-7.723476771982618061e-01 -3.482667110355468054e+00
7.940206536587190556e+00 -8.974900353334511749e-01
6.809378123326485621e+00 1.277961682945401378e+01
-1.113174988901578288e+01 -9.788145474810665547e+00
1.482376081266592394e+01 -7.049357745992805846e+00
1.067920579434606410e+01 5.306616878807663085e+00
5.049685133182915564e+00 -9.530069389732236829e+00
3.419138276354871664e-02 1.453535860661236967e+01
-3.812761660834755872e+00 -9.746819036613146636e+00
1.428403765435136208e+01 -5.613064205013778007e+00
-1.306769612321131468e+01 1.041767105499426904e+01
-1.973834623746983041e+00 1.406549125306199599e+01
-1.095323101732184057e-01 -1.268367144012820447e+01
1.268231107967218563e+01 -2.017726147264669478e+00
-1.280035905804536966e+01 4.232827848496256706e-01
2.157815826717520480e+00 -4.559143033082598606e+00
-1.398197918545534435e+01 3.521587997544845194e+00
-8.099379013437442154e-01 2.402418321798492684e+00
6.037141193893251767e+00 -2.552956664519886232e+00
-2.047887504344078735e+00 -1.504839061514194043e+01
-2.478714594288458528e+00 1.227405430547682741e+01
4.574707741626802715e+00 -1.275362556438688344e+01
-3.619167789172271554e+00 -1.429659130809164758e+01
-7.892507564342380988e+00 9.351013386037479336e+00
1.273635383210145733e+01 4.721304466925690946e+00
1.129769336080865827e+00 1.244649768249925614e+01
1.030086558893437854e+01 -5.008291931670122210e+00
1.425740125545767611e+01 2.063377498058354576e+00
7.702757996247910910e-01 -2.310875367216830512e+00
8.984020178660408362e+00 -1.303067180179460749e+01
4.161573186451288819e+00 9.892800678736218600e+00
2.158363113230024055e-01 -2.540384126010728494e-01
1.353598167615787418e+01 -7.387325000160700483e-01
-1.975084137786733862e+00 5.964285943510212462e-01
6.556938994110851127e+00 4.486361794513403112e+00
1.481395564645264784e+01 -4.163156204809951078e+00
1.822575480586102969e+00 1.637154347149095202e+01
-3.883367297189117551e-01 -1.457273398378603346e+01
1.149705895980183712e+01 1.040022813763776810e-01
1.345383237305776447e+01 7.916329003480569781e+00
-1.110324097385431941e+01 5.382724267213099267e+00
1.545146869138701362e+00 -1.430648750840561334e+01
3.010194717652996843e+00 1.129967063575267261e+01
-1.653568294085097179e+01 6.022832058408766898e-01
-5.130421904132379751e+00 -1.379203097497810759e+01
-9.168243467955763393e+00 -1.015755639066269822e+01
-6.730723386367698069e+00 2.894028128049885851e+00
-1.024857166169230815e+01 2.451382294666121453e+00
5.863163621372926571e+00 1.489379453484099969e+01
3.059928260486859841e+00 1.509040552484342612e+01
-2.622252079737029007e+00 -8.445431596303194510e-01
5.102970234995439114e+00 -1.105661320616585286e+01
-7.000926252662804217e+00 -7.576215386805627006e+00
-4.596342366560065784e+00 -6.501677499708513608e-01
-3.468350174256393359e+00 -5.263540601235220606e+00
8.449990794665513505e+00 -7.957889701303740182e+00
6.406361148774273317e-01 -9.427224734447184673e+00
-1.467313020757623576e+01 -6.917028456008692316e+00
1.001947215204504360e+01 1.291622430096678542e+01
-1.031857874437934797e+01 -6.340420259558859684e+00
7.429835910079386707e+00 -1.233708208138008544e+01
1.020384185637125540e+01 1.016526601150179232e+01
1.030130988588548746e+01 -8.479981983936434986e+00
-4.550848739727868519e-01 5.585487517838370053e+00
-7.550719155268280858e+00 6.288929897344662123e+00
-4.894241856296844162e+00 -8.039745717161114413e+00
-3.059764873138767882e+00 1.050963336320407038e+01
-2.589507939274575676e-01 9.661810748666788129e+00
-7.935896167966635772e+00 -1.155127143401672640e+01
-3.100392703672969930e+00 3.882384735933619879e+00
4.818265458712509997e+00 4.412778287553184242e+00
7.828774104972460179e+00 5.312010815515606055e+00
-8.978366394690802110e-01 -9.816813192085440676e+00
1.044725000132612536e+01 -1.144067488812186895e+01
2.337929257594122845e+00 -9.638774329198405155e+00
-1.374018556382083389e+01 -1.079006929502472900e+00
8.611062795504270895e+00 -2.347872307246952062e+00
-1.007866974194487497e+01 -4.772453686615246937e+00
3.892306103961193031e+00 6.836208294865393498e-01
-1.028403761312439535e+01 -2.060242131868237792e+00
-4.935406525074844453e+00 1.298026773202618855e+01
5.564870683293428044e+00 2.402253636946795723e+00
-2.566411956750798140e+00 1.584545812941628640e+01
1.199920745577861325e+01 -1.167470322603700694e+01
-8.581276026966579096e+00 1.164970655628106044e+01
-2.879742522268937677e+00 2.096350779556299671e+00
5.753456042166131823e+00 -1.400599441312372662e+01
7.284179537267494453e+00 9.747662011607967969e+00
9.107115092688111702e-01 7.655280233419041735e+00
-1.486213926413199005e+01 3.917613903894228145e-01
1.374632795615973180e+00 5.358345833364360544e+00
6.494126078673993163e+00 -6.565594171634037579e+00
1.768143131208411489e+00 1.382996384684559033e+01
-1.255376626191195655e+01 -8.516172144647597975e+00
-9.184715835556442443e+00 -7.487083880185920748e-01
-1.538145985443327035e+00 -1.322165717618822001e+01
-1.944021606760484744e+00 -5.869553816807359325e+00
-1.194237821414570710e+01 8.959271621748754910e+00
-3.745158131989958505e+00 -2.215241725326306366e+00
1.533213958723040804e+01 5.447113099121025925e+00
1.464190958470323523e+01 -2.256324430773645418e+00
8.794419697497566801e+00 8.868249208785343285e+00
