# Antenna elements layout
# Station label: stn.383.N9-3
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
9.312648345199448841e+00 1.077089077487273272e+01
-6.378872474783051416e+00 -7.633228925152110378e+00
-1.016139391504733425e+00 2.521103579135246520e+00
-1.110424552929373476e+01 -1.078931485579545324e+01
-5.266686804534401745e-01 1.176858049321497646e+01
-1.005005738058508413e+01 -4.622549883444742491e+00
-1.406632231043098358e+01 -8.813987918102796471e+00
9.299899219107313542e+00 3.067531103612779475e+00
-6.240056495527316116e+00 1.132882876655460791e+01
1.219230292599113952e+01 2.469683799321384043e+00
8.293508206437227415e+00 9.401852439667877093e+00
-8.870495513010805411e+00 -6.060861469333437057e+00
-4.966741910940564608e+00 4.587481248249613230e+00
7.451698676113046815e+00 -1.335937849965678836e+01
8.145620482555280262e-01 -1.451185105947377352e+01
-3.527029280924192989e+00 -4.563781745520149258e+00
-7.455279531236813639e+00 -1.375725126833708245e+01
-1.311252371506384407e+00 -1.641539719235513672e+01
1.209593609853288854e+01 9.041606442984097214e+00
-1.287476051837116486e+01 -9.848751121137361508e+00
-3.676305936763020199e+00 1.573994495556090101e+01
1.371426209031750432e+01 -4.018093404591995821e+00
1.226107386151308987e+00 6.551910289695126011e+00
5.542378337417915191e+00 1.483770438861861862e+01
-7.696823886102929890e+00 -3.150370198438858793e+00
-4.114211710155695201e+00 -1.315011726028822281e+01
-1.424539171122847669e+01 7.494053250202945549e+00
-4.067800983730412767e+00 -1.520097898880858800e+01
6.367739546011389251e+00 1.302694444420631825e+01
1.166992155683595911e+01 6.164947395291271448e-01
-1.067746799621436793e+01 4.304480680164679995e+00
-6.404608928422877767e+00 -1.191942337122974571e+01
-5.953643788416226101e+00 1.556520668276443331e+01
1.045569581455983510e+01 6.144210680663572788e+00
9.540641849785217232e+00 -5.084340407818528362e+00
-1.306383628970082000e+01 5.066835477070359417e+00
-6.831518412117940642e+00 3.099625999592230841e+00
3.420915351905065904e+00 -1.398347928538571594e+01
-1.511166428771352166e+01 -1.550596403013644320e+00
9.468623465352283830e+00 -8.441351908825289740e-01
-7.910909576262852738e+00 -4.510751319883041788e-01
-9.686830662463634667e+00 1.055710267123538770e+01
-4.362173476249360249e+00 5.963116368441315984e+00
-8.642887686234800526e+00 -1.089154966788600731e+01
1.619768963232929337e+01 -3.258230037384889144e+00
5.789298135348396102e+00 5.178290147860565185e+00
-1.055644472906121223e+01 -7.413727689997111625e+00
6.775054275610109755e+00 -5.041848670673799049e+00
-1.217769604038406683e+01 7.904724144646824158e+00
9.127526183819725247e+00 1.316891897391692368e+01
9.490823439614132440e+00 -2.375311445601463234e+00
6.734895224702206917e+00 -1.188694765031872436e+01
7.730330594458024507e+00 -8.862227011686831801e+00
4.079031762059578625e+00 3.760934397250032646e+00
5.634753411470931894e-01 2.579527219116897641e+00
-2.752314340009576199e-01 -8.176109442456658272e+00
-8.598929721840711693e+00 5.199316798743929269e+00
-5.110287446884640872e+00 -3.867489622744777478e-01
3.324045789793341754e+00 1.007329428209654409e+01
2.764012900229502634e+00 -6.385460036291743080e+00
7.646134731816694341e+00 -1.123239855729305958e+00
2.919854298825537597e+00 5.559050833128665658e+00
6.443103140320275202e+00 -9.813539493032834571e+00
2.521022024167294262e+00 1.582257521329749039e+01
1.457265653364036950e+01 -2.651223278132377459e-01
3.657566198015487657e+00 -1.059155445259539974e+01
-1.632228623381314137e+00 -6.886839670247910661e+00
9.669613911607974899e+00 4.641479624470445486e+00
-1.126941730001520270e+01 -8.806026756703403180e+00
7.906608643432466721e+00 4.062052762513651771e+00
-9.070387770601225697e+00 9.045926088739001614e+00
2.830780994398764960e+00 -9.258782067473129374e+00
-8.241862231051843679e+00 7.046189833065948704e+00
7.679381802821755088e+00 7.594045552027935742e+00
-1.656556051344944791e+01 -6.643537209560861356e-01
-2.405416520079226572e+00 1.096463609710627907e+01
-7.652527194580230230e+00 1.618983601467792965e+00
1.719175187813114292e+00 1.205129953806537557e+01
-1.241011014806229085e+01 -2.925243902194516465e+00
1.015111311809607741e+01 8.651969666702498785e+00
-1.210071582568115645e+01 1.053126948641734728e+01
-3.750632418137808344e+00 -7.068115540635204752e+00
-1.212810808748966807e+01 -4.513450776143415055e-01
-1.119327777435450955e+01 -5.716665209311228679e+00
6.598213739835610880e+00 8.845223975204934419e+00
-3.416792202014065083e+00 7.850364157537075727e+00
-9.753249580838993182e+00 6.694490463294538785e+00
4.297913593632380014e+00 -8.885989261417794438e+00
-5.117823408640978400e+00 -3.057765494273565920e+00
3.122033943522694699e+00 -2.545363721198425466e+00
1.148080099160069878e+01 -1.196285012600672992e+01
4.053325473345754659e+00 -3.906539838969756318e+00
8.775295727563438675e+00 -1.238929789764060452e+01
-2.557037075098039125e+00 -1.029503663164015492e+01
2.686851703974983963e+00 1.322623920748711157e+01
1.244712467896627572e+01 6.175257598183485186e+00
4.490164449613054387e+00 8.629660658023624364e+00
1.551102139011348413e+01 6.307495150609867096e+00
1.071396634889455513e+01 1.266868366098751153e+01
1.391663982824066537e+01 -7.304548038959447709e+00
-1.951343911151568022e+00 9.818952388933510633e-02
