# Antenna elements layout
# Station label: stn.177.C177
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
-1.342249269134278578e+01 -5.065691385095879795e+00
2.326053149549334620e+00 -1.304490930811569704e+01
3.654450621652529207e+00 4.797125364746747778e+00
1.488967550684936469e+01 2.739342255929365422e+00
-1.126482347819348107e+01 -1.558824261607124839e+00
4.931242416296008457e+00 -1.441333368701430828e+01
2.202689647141820473e+00 -5.448513155322842749e-02
5.403163896390545062e+00 -6.553334758403089211e+00
-3.622356994421735976e+00 3.860997452835402299e+00
9.818719987817239314e-01 -1.104258560805847011e+01
2.027389899440038334e+00 1.321843997754969280e+01
3.420019015798196449e+00 6.527471388824992005e+00
-2.280493916566221912e+00 -1.491407912444248041e+01
1.269612135120311081e+01 2.240314164425349475e+00
-6.352654731402598287e+00 -1.365003046932233843e+00
-3.071362204629261683e+00 6.738532008760344638e+00
-9.752572194164862651e+00 7.746030497197832432e+00
-1.360366322365173630e+01 3.132305915014878650e+00
-9.977262078460469752e+00 -1.156190367363130278e+01
-8.310922073085670547e+00 -1.185010801868359565e+01
-9.028067361668984603e+00 9.974025005507620278e+00
-7.430333599743255135e+00 6.535531262649278972e-01
-3.121861306804309066e+00 -6.980277795317409328e+00
-5.436246819104866290e+00 6.528882419497680445e+00
1.659439965579967691e+01 -9.666450931752521569e-01
6.195507175766906016e+00 6.153437850506911388e+00
1.305973702363459665e+00 -1.336887010950821519e+00
-6.116068024739107045e+00 4.811668673264161811e+00
-5.761388496835254003e+00 1.034934773823089671e+01
-7.093340498152450380e+00 2.636421142210707558e+00
-9.343223428914146922e+00 4.757973376335865368e+00
-3.972952861032579719e+00 -1.165263007533878081e+01
-5.461391560485857610e+00 1.197899494244421703e+01
-2.296155079069000848e+00 1.335639917134886545e+01
2.480599369047808977e-01 -6.002089459520901116e+00
1.064182003637627716e+01 -5.307524405631564690e+00
-6.183303510975482808e+00 -8.798669352530609444e+00
6.397769953514551133e+00 -1.190960320079943635e+01
1.108000937103208017e+01 -9.251756176136433751e+00
5.433340029349938760e+00 1.505356520651961461e+00
-1.475268951854658717e+01 6.018108113375802759e+00
1.183384306708983758e+00 -2.880551258696616657e+00
-3.574085453965139436e+00 1.610656956901577530e+01
-5.392149257022415654e+00 -1.339173935518324932e+01
-1.003006373485066227e+01 -3.318707690931788079e-01
1.524321936853674941e+01 4.207672400916333544e+00
1.759079050554447576e+00 9.933456618015569006e+00
3.494143675977792185e+00 8.653922971803339692e+00
-2.934422237016491408e+00 1.523357696620486479e+00
1.537608817372500880e+00 6.001484104221848526e+00
-1.314573689608005225e+01 1.031313234994291506e+01
6.466253272962454446e+00 8.909429047900388809e+00
-4.515280149516129882e+00 -8.353435600132447902e+00
8.851897999440510034e-01 1.822114393644756802e+00
1.055428706997985344e+01 -3.025031362257278644e+00
-1.314812352250291561e+01 8.495030595071334290e+00
1.087216141789399160e+01 1.056371294188102183e+01
-1.612384053716338883e+01 -2.936730207585224406e+00
-3.112024132899335882e-01 -7.183289678270874390e-01
-4.844343556048450239e+00 1.198577422912602941e+00
-2.304396644007873363e-01 9.203459296287526570e+00
-2.412844491544484882e+00 1.487169313550643324e+01
-6.020799141050524383e+00 -3.316913220514139837e+00
-1.558201382702874227e+00 4.988608196826220365e+00
-2.627596141552229980e+00 -4.477699246110431019e+00
5.922259041365997234e+00 1.119046327534762142e+01
-1.082023107341840884e+01 -8.285832471159940482e+00
1.780066124287973395e+00 1.498158170709222503e+01
8.185229391067068150e+00 4.128559367250108636e+00
4.638089661942021991e+00 -4.029406942066465547e+00
-2.188352861252804260e+00 1.120570644628130452e+01
1.001784916988907881e+01 6.234252664944420985e+00
8.204611132720220468e+00 2.680464861181626191e-01
8.808018123606839112e+00 7.713539090302582224e+00
6.915935302286833064e-01 -1.483577899889229634e+01
4.030179880047345620e+00 -1.111212941206833094e+01
-1.091487368984795125e+01 2.879518778717301331e+00
1.161874687730629674e+01 -5.490188898199122036e-01
-1.266735867576462660e+01 -2.225571068768466887e+00
7.296008059624352171e+00 -2.819474649629222895e+00
1.150895799719589974e+01 5.061371738562435496e+00
1.093157988586384022e+00 1.186510351251180495e+01
-7.818350410507623138e+00 -4.601000741501223956e+00
-6.974349856154974603e+00 7.380937709536421920e+00
-1.132341018884581629e+01 4.745059651924186994e+00
6.770221597759427112e+00 -1.004519168123938755e+01
-4.741690855510501734e+00 8.711001814993302617e+00
9.001784106260441121e+00 -4.365823266400164826e+00
2.741506301688378500e+00 -2.129771261059151044e+00
4.637100318836935742e+00 1.316643167010671078e+01
-3.776835400684140254e+00 1.385215679768655761e+01
-1.547527462398686637e+01 -5.114586044955927946e+00
-9.792954246333813728e-01 -9.281095897213134549e+00
-9.094443174706855260e+00 -5.457673991905259925e+00
-2.802801307640596207e+00 -8.466032550108595345e+00
-2.068475655710152239e+00 -1.122704178707136080e+01
-2.930754865309545210e+00 -1.276539657678962136e+01
-1.199551077523271481e+01 -6.938193180886791822e+00
9.756276258339863006e+00 1.292351979464926970e+01
3.549545595025705325e+00 1.199038462041358954e+01
-1.223555089245742877e+01 -9.977911284065859476e+00
-4.439333187042979745e+00 -5.728597091073480030e+00
-2.844131149474762310e-01 7.331335276100823251e+00
2.991527045830707721e+00 -6.900657095914580097e+00
2.835391314919586847e+00 3.204710045439870925e+00
2.322130133489135773e+00 -1.657856753617643975e+01
1.116076719596342315e+01 -1.136309808217234973e+01
1.221590682624960778e+01 7.720732200161585013e+00
1.362323510444554486e+01 6.322643303517750724e+00
-1.447587556981961754e+01 5.565396833739519877e-01
1.373769755216607891e+01 -5.557005916341937635e+00
6.281578207995025309e+00 -4.996672192140746205e+00
9.233753606590536123e+00 -1.057927000524557570e+00
5.534427294846178569e+00 4.470107603501237037e+00
1.031753727992139247e+01 -7.526437965633624216e+00
7.987615415631026394e+00 1.134799467634539027e+01
1.535504358685085435e+01 -6.207630874219661976e+00
-1.400756701226104894e+01 -7.873333028314123183e+00
1.465178306036051481e+01 -7.815776390442133348e+00
-1.283061013319469268e+01 7.027671532221177131e+00
-1.157527762085319267e+01 1.121178569464551344e+01
-7.134063896870488364e+00 -1.279943280232069469e+01
3.319847851473294753e+00 1.621060010003546381e+00
-1.945926224370460034e-01 3.125843977945709895e+00
1.659791729885897382e+01 1.758603075986719944e+00
1.575329380783696109e+00 -9.437416007138729412e+00
1.370851074206200337e+01 -6.650821854447457326e-01
-7.969775525151778339e+00 -8.562513842009533249e+00
7.685639569068097643e+00 -1.203412865690083322e+00
-4.988954450522983919e+00 1.542135167585941247e+01
-1.071359541979230556e+00 -3.755467515861488081e+00
-3.915988939988340078e+00 -2.804767659970949012e+00
-8.711549983044845291e+00 -1.577467217280641876e+00
-1.216971038654228821e+01 6.232517676733309031e-01
4.790479992457623126e+00 7.856516696631420160e+00
-8.347751676621951944e+00 1.393139275657546960e+01
-3.869334687991289101e+00 1.106817008777701261e+01
8.645662632683702498e+00 9.358579216199927941e+00
4.396198707200998257e+00 -8.150393628270428792e+00
1.283402066897182792e+01 -8.097046384198629099e+00
1.035603320992947474e+01 1.811041370286545771e+00
1.379143181523941308e+01 8.721388930873928302e+00
5.484406099457558526e+00 -2.439550080831860868e+00
-9.903243858989615234e+00 -9.716652978512307470e+00
1.426253811800779658e+01 -3.666028491898952524e+00
4.957440296811697067e-01 1.324275958481501547e+01
-6.907726932875474901e+00 -7.154365317054013573e+00
1.259954325607353098e-01 1.658344398771377826e+01
-3.338159423419803318e+00 -1.236848321170498366e+00
4.664653862192629674e+00 -2.961094284096006390e-01
-6.261010560428550420e+00 1.385454561643968674e+01
9.721169257336239156e+00 -1.212033930589501018e+01
3.111611149239330132e+00 -5.225878391611352924e+00
-4.987781819589091725e+00 3.032669794409414976e+00
6.269947220150140055e+00 1.295657417616986606e+01
8.250569903547198436e+00 -8.113368392908785864e+00
-9.534091354759716808e+00 1.207108049222458135e+01
-1.659377984448516941e+01 1.859329489150017167e+00
-1.548074961682931772e+01 -1.502602578444561132e+00
1.297567958261178589e+01 -2.392950786906769878e+00
9.893359798144942374e+00 4.224286131793139276e+00
-8.854524146575551313e+00 -1.325142164809976819e+01
-3.272354981567131560e+00 -9.988294772494597851e+00
6.905278333305982841e+00 -1.372992133278435034e+01
-8.855879214705169034e-01 1.476751882727345588e+01
8.235103157684356745e+00 1.298933697976322321e+01
-1.167773557182046318e+01 8.971245304076745697e+00
1.185658081993958390e+01 -6.775814701768966941e+00
1.278814640624259269e+01 -3.990092924794899076e+00
1.479791744102112006e+01 7.292225767905463840e+00
2.934774191931310838e-02 -1.318986448338261752e+01
-8.120504216236842154e+00 1.119033992351497986e+01
-1.997069886835900476e+00 9.113567462918759077e+00
-1.874138633161138046e+00 3.432094807119291602e+00
-1.517521014445751604e+00 -2.250440138558271741e+00
3.292406029939883183e+00 -9.245879537140313076e+00
-1.271856747883543193e+00 -7.477465789213219693e+00
-1.139381897430292234e+01 -5.015360552031856045e+00
8.860583421184482944e+00 -6.244206305251282174e+00
2.659174037828364590e+00 -1.461258781029947862e+01
-1.318364723188553356e+01 5.063648720562309080e+00
6.995233476708115461e+00 2.104271728345757708e+00
5.089633072145190340e+00 2.967444866050808372e+00
1.331003977677160321e+01 -1.000794730520792264e+01
-4.680479079983438595e+00 -1.520822729541969309e+01
-1.123432290244796938e+01 6.932754950519232295e+00
-9.024345383041042723e+00 -3.224049073475002913e+00
-1.479149725882838418e+01 2.042030675337013435e+00
1.519266167642176413e+01 2.964941603691784167e-02
-9.186923719215124962e+00 -7.655456632354432855e+00
8.313245669333085175e+00 -1.267165143978767716e+01
1.409813581586173470e+01 1.405394444331687254e+00
-9.531021043571266560e+00 1.577564551826728945e+00
-1.540564821460838729e+01 3.733854056822149659e+00
1.286195237894801835e+00 4.258348764533550934e+00
-6.910464733593428832e-01 1.183422038642031993e+01
6.603049948802969027e+00 2.511738094520197251e-01
-1.375998677339262599e+01 -3.378800324393912646e+00
8.979663744974725859e+00 2.526168563322077176e+00
-8.144684621916354672e+00 -1.006846072535018521e+01
1.551607001122100371e+00 7.651818337872832387e+00
1.271866706182498419e+01 5.481183838879424286e-01
-1.417305211375103191e+01 -6.377036270400409990e+00
5.434474843633672947e+00 1.488778820694897576e+01
-3.054689088757523763e+00 -1.633916782742113938e+01
-1.601913126368725315e+01 2.751515683953016378e-01
-6.655864192659256773e+00 1.531379180033024312e+01
-4.995882165233936689e+00 -1.051139968843054362e+01
-5.372139681688750557e+00 -6.929601228036673888e+00
-8.534675877475113026e+00 6.610826888608151819e+00
-6.932040037836534552e+00 -1.483286225882163123e+01
7.952927491847905372e+00 6.294672807647522461e+00
-8.909360152740148919e-01 1.708389121508172792e+00
8.741669156741945557e+00 -9.577483058473699629e+00
-1.075167810793913858e+01 -3.519824385080729812e+00
-5.963345017060721176e+00 -5.082402838782442700e+00
-1.037825569435233852e+01 -6.520751470830486340e+00
-6.474005410983245667e-01 -1.656982163163012345e+01
4.442976702137972467e+00 -1.298052936926384682e+01
-1.224137131665145262e+00 -5.529101143530304796e+00
3.943626315468634402e+00 1.028283764788385213e+01
4.050050151534549059e+00 1.551685596213265228e+01
1.246057586170607578e+00 -7.907755831723473960e+00
5.281047771008054781e+00 -9.861710797175717857e+00
-8.219375376873903960e+00 8.482882030473223978e+00
1.551353666892789818e+01 -2.111006594515634660e+00
-7.477238876800818446e+00 -2.864904576822821625e+00
1.074705202258185111e+01 8.796869274962503482e+00
-2.052206720021368724e+00 1.640630536204677981e+01
6.770743299392684378e+00 -7.701409377578240623e+00
-1.861747100739675531e+00 -1.420552446364133914e-01
-7.719007634002826634e+00 4.471567178261498299e+00
3.850717788097224314e+00 -1.598273548719453885e+01
8.740259731283774869e+00 -1.413449670547322512e+01
1.256319774652119747e+01 1.041094508014622022e+01
7.503118946371866826e+00 1.446170348634101899e+01
-6.716830613876677347e+00 8.921117608663340803e+00
1.465132130237375208e+00 -4.635446234170823132e+00
1.321793509854545334e+01 4.354261956487434304e+00
-6.912624768816005627e+00 -1.104740032186402487e+01
1.571759533718406487e+01 -4.750200991962634234e+00
1.565057286014838667e+01 5.726258017310051684e+00
8.132363134936202442e+00 -1.097812158658665638e+01
2.728077363686040258e+00 1.650944251964037335e+01
1.141468775372728572e+01 3.216730080768968492e+00
-1.396557393906661382e+01 -1.297822906600796244e+00
-5.042301097463395720e+00 -3.657163259619835571e-01
-1.158742001889766193e+01 -1.178718738063598437e+01
-5.916104692908632501e-01 -1.077941482280002994e+01
-3.964342445748998855e+00 -1.386465938556965938e+01
-4.015410714528796277e+00 5.484856775624635361e+00
1.152584689774897697e+01 1.194762310695462659e+01
-8.604325577696450011e+00 2.990730884164840120e+00
6.299607328384130511e+00 -1.537809594829696813e+01
1.023859666674819380e+01 2.702815582484952017e-01
-4.712129545360136618e+00 -4.229814950749958058e+00
