# Antenna elements layout
# Station label: stn.300.E5-4
# Number of antennas: 256
# Station diameter: 35.00 [m]
# Antenna minimum separation: 1.50 [m]
# X[m]  Y[m]
3.933671220455497775e+00 5.628954541686642443e+00
1.137593314202934636e+01 -1.205090116199225569e+01
1.537013996069368460e+01 -3.390416150252001160e+00
1.232796453635963374e+01 -4.839686388071216427e+00
-1.591322172663048562e+01 -9.104070168523143991e-01
1.114600613974151599e+01 7.371845268987947009e+00
-1.650203076684448433e+00 5.921225121819659876e-01
1.120369140534549501e+01 -5.923306438929545337e+00
1.211941774552451534e+01 9.934835360122924897e+00
5.714352348383986424e+00 2.530894520687109406e+00
-1.577891574119336227e+00 -1.579600569579826086e+00
-1.403296396635355059e+01 6.108751033318263524e+00
-8.669517416387638065e+00 -1.254502264954290602e+01
1.595228355359533623e+01 3.263129935976003537e+00
-1.000351478201705291e+01 -9.285703829059594128e+00
3.907409336926917831e+00 8.881190228117972651e+00
1.508320124859670841e+01 -1.422421158047676215e+00
-1.803924754929099095e+00 -5.084952234814981153e+00
2.344992951260863379e+00 -1.141550053073228277e+01
-7.877801126128476383e+00 -4.449394354467871793e+00
9.541690097948137605e+00 -6.621045172045262106e+00
1.169811703299572514e-01 1.266316139889060821e+01
2.794372750846207509e+00 -5.282935335158075674e+00
6.949542586620474083e-01 -1.512961710756512801e+01
1.370984646801061402e+01 -6.263911530222676660e+00
1.128990779159782321e+01 5.143655478357384681e+00
6.009847755398073588e+00 -2.087720203943790764e+00
1.322535678032508955e+01 4.608858509452293362e+00
-9.735246282894447489e+00 6.744136284626300437e+00
4.359661812775783574e+00 -1.474503728160781790e+01
-1.059556827202625051e+01 1.856465260994017541e+00
7.308004861978101729e+00 -1.202025008799602368e+01
1.264332228648895651e+01 -1.585581413498758252e+00
-2.711306286207063820e+00 -3.800652929145812209e+00
-2.177217662686880217e+00 1.028786378330793383e+01
6.680592707385340390e+00 -7.740809664569995974e+00
-1.183637495648720872e+01 -8.535699867485767811e+00
-8.705794750888690814e+00 -1.904644013379185097e+00
-9.766132142225016466e+00 5.465369890267872677e-01
3.359155894949978460e+00 -1.593127576890106312e+01
4.046452221901866153e-01 1.582210373345025545e+01
-1.132827477421145090e+00 2.264879119173443200e+00
1.437625140548244929e+01 -8.423833135560062857e+00
-3.084387831936007629e+00 1.225165349527270209e+01
-3.482658488236319627e+00 3.096714565806450992e-01
-3.910984907987176129e+00 -7.598585704438587385e+00
-9.116055223672335117e+00 1.014114070059018147e+01
6.538795515563709415e+00 -4.910426576791996567e+00
-9.300720335096183788e+00 1.368020144783821834e+01
-3.683335550589497132e-01 -2.828653810464000884e+00
4.658698445247040354e-01 -5.382412326648010392e+00
-1.317085756391275275e+01 2.871050065523043315e+00
-4.553132038375101942e+00 -1.610735841019804937e+01
-4.896343360038789783e+00 -1.145470282715675125e+01
-1.707897875203588711e+00 -1.066577034981586181e+01
8.319931734239244037e+00 4.408306823365204963e+00
-1.572539033056855828e+00 1.595446558546223770e+01
-9.331426005197798190e-01 -7.995874375699566272e+00
1.110554139019519226e+01 -1.006959817928606782e+00
7.757997135980684078e+00 9.859251240780722014e+00
5.067241868543010952e+00 3.973087004141937939e+00
3.837749032053341836e+00 -7.732103410133584376e+00
8.607731525481590040e-01 -1.358773458149147295e+01
-1.186313135744280700e+01 -2.912110969281755501e+00
-5.199126069516939452e+00 -4.670973088203785650e+00
1.659189210070341147e+00 9.194926836945104043e+00
1.246139553931150346e+01 -9.140262573486461761e+00
4.796686906080651625e-01 8.148512897322746085e-02
-1.215124799899184005e+01 7.790872285650248585e+00
7.099846741673712103e+00 7.575020533381358945e+00
1.688141376356966816e+00 -3.862538688788813346e+00
1.431718301547994798e+01 9.604439807729434619e-01
-5.757412340476671275e+00 6.398426728319318357e+00
-1.251918470947077466e+01 -1.239133088107280400e-01
1.088765853503814185e+01 7.876914952248696977e-01
-4.999415160239342626e+00 2.453204917890602133e+00
1.564946937667178162e+01 5.185902055623770934e+00
-1.427460176774123113e+01 -5.263188821722604160e+00
-4.165308253009383677e+00 5.243140142316804031e+00
-1.092588648317892996e+01 -1.129150821906173974e+01
-1.032002568564525546e+00 1.429918870798698194e+01
-3.181943479393408936e+00 1.488005085090943425e+01
1.865060844164364795e+00 3.098009314857772978e+00
9.341281050614306025e+00 2.025419328254276508e+00
4.814058512940881940e+00 1.217019003131568766e+01
-7.396008248309506428e+00 7.990616094090842836e+00
-3.933233524589232033e+00 8.400337067886059828e+00
-5.915075964525007279e+00 6.595543627144806464e-01
-1.216990719267251819e+01 4.580503722171492598e+00
3.391786886226995534e+00 -3.387706503732792029e+00
-3.132299606423080363e+00 2.416760273865659059e+00
-8.355399017378591253e+00 -1.412284584457477976e+01
-8.517192691167078777e+00 -8.301056183161147572e+00
-1.519666836968141510e+01 2.336323599156401087e+00
-2.880548999539506383e+00 -1.611976832905651236e+01
-6.521501270160575459e+00 2.622481048141558801e+00
2.252526562675100763e+00 1.333522430996403330e+01
1.253519556907888344e+01 6.230239172942852122e+00
2.346803819273247882e+00 -9.759071791104505067e+00
4.166925823814562335e+00 -1.094252190808123970e+00
1.042333058444487648e+00 4.392971206478961221e+00
1.381453863544110305e+01 7.854964258064413229e+00
9.190410197037707007e+00 -1.376944779545411102e+01
-1.841442709217844254e-01 9.374288464500800444e+00
-1.183448024605604232e+01 1.108018835375522215e+01
6.194702957511992736e-01 2.040743441590912255e+00
8.979050910784991402e-02 7.812124587820996169e+00
-6.906216401751800404e+00 -1.229882909619258591e+01
2.439091838285673219e+00 7.410056542262566381e-02
-7.346826177943817981e+00 -6.077289475414779929e+00
-8.923698878458822037e+00 4.251595411356060339e+00
-1.050413949130261493e+01 -1.039300618362876349e+00
1.122827513694944912e+01 -2.999581248032420433e+00
1.558608145213486296e+01 -5.742700383505679795e+00
7.458365826973910373e+00 -8.435684876344069494e-01
-1.414603378999475147e+01 8.244019061698853790e+00
-1.551979071962700019e+00 1.214680707769407064e+01
6.012319859549361212e+00 8.766948204795717459e+00
-1.050364287635363780e+01 4.377314695038574399e+00
2.478211492212018641e+00 7.047477211155637633e+00
7.772342519482439371e+00 -1.441144923890331775e+01
9.729946385520058527e+00 5.940244264374602068e+00
-5.434973784733521995e+00 1.503554531950612727e+01
1.709899522413088846e+00 -1.650744727137916357e+01
5.870161027097026363e+00 1.551053159965568540e+01
1.632851384369736536e+00 -1.968122808009248104e+00
6.790817014540444063e+00 -1.034149993361481279e+01
9.447780782749902073e+00 1.362461217457137153e+01
1.229819071996170265e+01 1.926927331101712326e+00
-2.882883271334566899e+00 -9.356878641111606498e+00
1.366970862374543572e+00 1.090286140048621988e+01
4.301476860936919167e+00 7.179476523729871218e+00
-4.574481276229462878e+00 1.357529934015114748e+01
-4.987012763628833056e-01 3.730542146518683211e+00
-6.096440155794597970e+00 -8.896753017016420628e+00
-1.961953587712535807e+00 6.763588722883945081e+00
5.397819090569377920e+00 -6.518160278948151642e+00
5.314852385465464124e+00 -8.651877621997192236e+00
-6.659095463373509105e+00 1.416346752757864280e+01
2.413636072763374329e+00 5.519433519507416008e+00
6.492846970361512149e+00 5.021869717956697343e-01
-3.782207890838563458e+00 -1.333474637866875234e+01
5.350238086886101030e-01 -1.159586794706058299e+01
7.458045423356953307e+00 1.207462804311293070e+01
5.333332949012955737e+00 -3.825784348036217253e+00
-6.953338991294950588e+00 -1.559741601597067984e+00
-1.473399923431578706e+01 -2.152195860225267765e+00
-9.234296364936067647e+00 -1.107053321890753139e+01
-7.161156496805130445e+00 9.992079449775886246e+00
-2.225865749123160597e+00 4.298180019746716596e+00
9.541970105453195572e+00 -1.213844377681382625e+01
6.932609053209183969e+00 1.388879123975714691e+01
-7.645850664662779295e+00 1.301315927500387204e+01
3.610043195119661874e+00 1.539915634051167359e+01
-1.444321358512254960e+01 6.579938673132410543e-01
-7.039553133882431979e+00 5.516793544569743801e+00
-1.553846471270456497e+01 -3.871310336762089577e+00
1.325895091117857305e+00 -8.612178586463723917e+00
6.180033253796015202e+00 1.074362213687554402e+01
-1.174271850547069995e+01 -6.442438379433861328e+00
4.109239186412505518e+00 -9.854008630706736938e+00
-1.302733383673501777e+00 -1.424088208666471544e+01
-7.193133465190840070e+00 -1.033127897975527176e+01
1.424116035594281371e+01 3.348729473780114319e+00
9.028523684228602519e+00 1.147560259679824668e+01
8.974852135924642482e+00 -8.198882287353660203e+00
1.667325659337950583e+01 -1.257202410545289695e+00
8.371782497687128455e+00 -4.695482950951829437e+00
-5.993869618968666657e+00 -1.428833126805950471e+01
1.007433937197228602e+01 9.401910197160749050e+00
8.842991258881387040e+00 3.051960873274595087e-02
-5.241070389990111877e+00 1.165656402349686971e+01
7.622627491469753380e+00 -2.677829788667418498e+00
-8.183486377208488705e-01 -1.643709333341022116e+01
-3.421514419675025565e+00 -5.439957948407869281e+00
4.172422513954749945e+00 1.080279548298172188e+00
-1.227372423470285412e+01 -4.486337042559267019e+00
-1.319951945672526250e+01 -9.546426666706443243e+00
-7.576992152358721810e+00 6.577400165683826572e-01
1.108182678529967191e+01 -1.023368840313619188e+01
9.151292602288879863e+00 -2.138459678667814501e+00
-1.042135663342358853e+01 -1.271218680152117209e+01
5.433127335989524909e+00 -1.325017030311688160e+01
-9.420579376344516476e+00 8.526698520461238218e+00
9.493294071914853305e+00 -1.060173737390846505e+01
-2.208424948331931148e+00 8.465421201871194512e+00
2.056200051616162483e+00 1.565287988290998555e+01
6.960741238031751266e-01 -9.976985417387680855e+00
7.583746147952634686e+00 2.125939332285561534e+00
-4.790549379134565910e+00 1.000218286933657552e+01
1.114709856803996146e+01 1.184033167961557353e+01
-4.927106556981410534e+00 -1.028548998643543655e+00
-3.364146099588822381e+00 -1.115440834404736492e+01
1.274624462826189841e+01 3.398253491071443477e-01
-6.000848069428592169e+00 -7.051025608881809958e+00
6.566435261416831537e+00 3.840170936886920572e+00
9.217326777847180352e+00 8.104525154051675173e+00
1.067862654996647009e+01 -8.642800790240322328e+00
2.987767788997647500e+00 2.010296888664765191e+00
-1.531280485082303855e+00 -1.273846857073154837e+01
-8.178500420658879833e+00 2.411876791358267269e+00
3.091567813177558577e+00 -1.311105973196669083e+01
-1.350082713245500976e+01 -7.680352846034232073e+00
-6.605231775393605176e-02 6.187616095106889702e+00
2.322416782351542253e+00 -1.466334440281040585e+01
-1.573248095721752016e+01 4.958247906188290699e+00
-1.026319792603839787e+01 1.232197518617800824e+01
2.921973464514586283e+00 1.034227969095699251e+01
4.501679538551581317e+00 -1.204038435274198271e+01
-3.698388057089184500e+00 -2.483662435919901768e+00
1.007551724930016945e+01 3.865687972897472235e+00
6.392004796605966987e+00 5.719451603055773603e+00
-9.536196075246921922e+00 -4.841724935752200309e+00
4.892418371902977015e+00 1.429564106453055317e+01
-5.767955316424675516e+00 8.231501323426400063e+00
1.337017952196533344e+01 -3.453505054265873397e+00
1.225148096160912559e+01 -7.167056099388322110e+00
-1.166105306448511847e+01 2.921541303058283745e+00
-1.620949159016265284e+01 1.038825879022098775e+00
7.314177569893281827e+00 -6.215421872085080679e+00
